stdoutredi ok!
r:0:c:b130:c:c:b590:c:b900 - 0.369901091
r:0:c:b130:c:c:b590:c:b900:f - 0.233493552
r:0:c:b130:c:c:b590:c:b900:c - 0.766506195
r:0:c:b130:c:c:b590:b900 - 0.378622085
r:0:c:b130:c:c:b590:b900:f - 0.200002223
r:0:c:b130:c:c:b590:b900:c - 0.799997628
r:0:c:b130:c:c:b900 - 0.00718765892
r:0:c:b130:c:c:b900:f - 0.59643048
r:0:c:b130:c:c:b900:c - 0.403569549
r:0:c:b130:c:b263 - 0.127112731
r:0:c:b130:c:b263:f - 0.281211317
r:0:c:b130:c:b263:c - 0.518331647
r:0:c:b130:c:b263:c:c - 0.633517623
r:0:c:b130:c:b263:c:c:c - 0.493501216
r:0:c:b130:c:b263:c:c:b900 - 0.506498635
r:0:c:b130:c:b263:c:c:b900:f - 0.561786175
r:0:c:b130:c:b263:c:c:b900:c - 0.438213468
r:0:c:b130:c:b263:c:b900 - 0.366481364
r:0:c:b130:c:b263:c:b900:f - 0.524688959
r:0:c:b130:c:b263:c:b900:c - 0.475311875
r:0:c:b130:c:b263:b900 - 0.200457156
r:0:c:b130:c:b263:b900:f - 0.501508534
r:0:c:b130:c:b263:b900:c - 0.498491406
r:0:c:b130:c:b900 - 0.0262578502
r:0:c:b130:c:b900:f - 0.633403122
r:0:c:b130:c:b900:c - 0.366596848
r:0:c:b130:b360 - 0.0679236501
r:0:c:b130:b360:f - 0.503034174
r:0:c:b130:b360:c - 0.123085499
r:0:c:b130:b360:c:c - 0.331258923
r:0:c:b130:b360:c:c:c - 0.500930429
r:0:c:b130:b360:c:c:c:c - 0.702127635
r:0:c:b130:b360:c:c:c:c:c - 0.373729616
r:0:c:b130:b360:c:c:c:c:b900 - 0.626270711
r:0:c:b130:b360:c:c:c:c:b900:f - 0.600196183
r:0:c:b130:b360:c:c:c:c:b900:c - 0.3998034
r:0:c:b130:b360:c:c:c:b900 - 0.297872305
r:0:c:b130:b360:c:c:c:b900:f - 0.411803067
r:0:c:b130:b360:c:c:c:b900:c - 0.588196754
r:0:c:b130:b360:c:c:b900 - 0.499068409
r:0:c:b130:b360:c:c:b900:f - 0.510563672
r:0:c:b130:b360:c:c:b900:c - 0.489436328
r:0:c:b130:b360:c:b900 - 0.668740988
r:0:c:b130:b360:c:b900:f - 0.283380687
r:0:c:b130:b360:c:b900:c - 0.71661824
r:0:c:b130:b360:b900 - 0.373880118
r:0:c:b130:b360:b900:f - 0.205913812
r:0:c:b130:b360:b900:c - 0.794086158
r:0:c:b130:b900 - 0.0231487341
r:0:c:b130:b900:f - 0.543462813
r:0:c:b130:b900:c - 0.45653674
r:0:c:b200 - 0.010507131
r:0:c:b200:f - 0.521438301
r:0:c:b200:c - 0.386721671
r:0:c:b200:c:c - 0.836350083
r:0:c:b200:c:c:c - 0.439321041
r:0:c:b200:c:c:c:c - 0.648612857
r:0:c:b200:c:c:c:c:c - 0.609625041
r:0:c:b200:c:c:c:c:b500 - 0.0538203903
r:0:c:b200:c:c:c:c:b500:f - 0.342780203
r:0:c:b200:c:c:c:c:b500:c - 0.397648126
r:0:c:b200:c:c:c:c:b500:b900 - 0.259572595
r:0:c:b200:c:c:c:c:b500:b900:f - 0.460322529
r:0:c:b200:c:c:c:c:b500:b900:c - 0.539676905
r:0:c:b200:c:c:c:c:b590 - 0.103848569
r:0:c:b200:c:c:c:c:b590:f - 0.414118946
r:0:c:b200:c:c:c:c:b590:c - 0.342575341
r:0:c:b200:c:c:c:c:b590:b900 - 0.243305698
r:0:c:b200:c:c:c:c:b590:b900:f - 0.427930713
r:0:c:b200:c:c:c:c:b590:b900:c - 0.572069407
r:0:c:b200:c:c:c:c:b900 - 0.232706562
r:0:c:b200:c:c:c:c:b900:f - 0.570901513
r:0:c:b200:c:c:c:c:b900:c - 0.429098338
r:0:c:b200:c:c:c:b500 - 0.099324964
r:0:c:b200:c:c:c:b500:f - 0.526482046
r:0:c:b200:c:c:c:b500:c - 0.259557843
r:0:c:b200:c:c:c:b500:b900 - 0.213959113
r:0:c:b200:c:c:c:b500:b900:f - 0.458945662
r:0:c:b200:c:c:c:b500:b900:c - 0.541054249
r:0:c:b200:c:c:c:b590 - 0.061883945
r:0:c:b200:c:c:c:b590:f - 0.572850645
r:0:c:b200:c:c:c:b590:c - 0.247177333
r:0:c:b200:c:c:c:b590:b900 - 0.179972261
r:0:c:b200:c:c:c:b590:b900:f - 0.43336913
r:0:c:b200:c:c:c:b590:b900:c - 0.566630721
r:0:c:b200:c:c:c:b900 - 0.190178022
r:0:c:b200:c:c:c:b900:f - 0.675738692
r:0:c:b200:c:c:c:b900:c - 0.324260712
r:0:c:b200:c:c:b500 - 0.495731324
r:0:c:b200:c:c:b500:f - 0.356293529
r:0:c:b200:c:c:b500:c - 0.41054824
r:0:c:b200:c:c:b500:c:c - 0.812218547
r:0:c:b200:c:c:b500:c:c:c - 0.241458312
r:0:c:b200:c:c:b500:c:c:b900 - 0.758542478
r:0:c:b200:c:c:b500:c:c:b900:f - 0.31220454
r:0:c:b200:c:c:b500:c:c:b900:c - 0.687795341
r:0:c:b200:c:c:b500:c:b900 - 0.187781051
r:0:c:b200:c:c:b500:c:b900:f - 0.326012462
r:0:c:b200:c:c:b500:c:b900:c - 0.673986971
r:0:c:b200:c:c:b500:b900 - 0.233158395
r:0:c:b200:c:c:b500:b900:f - 0.288898826
r:0:c:b200:c:c:b500:b900:c - 0.711100519
r:0:c:b200:c:c:b590 - 0.0277476702
r:0:c:b200:c:c:b590:f - 0.422555536
r:0:c:b200:c:c:b590:c - 0.189812407
r:0:c:b200:c:c:b590:c:c - 0.643635094
r:0:c:b200:c:c:b590:c:c:c - 0.166492447
r:0:c:b200:c:c:b590:c:c:b900 - 0.833507657
r:0:c:b200:c:c:b590:c:c:b900:f - 0.322907656
r:0:c:b200:c:c:b590:c:c:b900:c - 0.677092493
r:0:c:b200:c:c:b590:c:b900 - 0.356365085
r:0:c:b200:c:c:b590:c:b900:f - 0.249088615
r:0:c:b200:c:c:b590:c:b900:c - 0.750910759
r:0:c:b200:c:c:b590:b900 - 0.387632132
r:0:c:b200:c:c:b590:b900:f - 0.202206478
r:0:c:b200:c:c:b590:b900:c - 0.797793567
r:0:c:b200:c:c:b900 - 0.0372006744
r:0:c:b200:c:c:b900:f - 0.520948768
r:0:c:b200:c:c:b900:c - 0.479051173
r:0:c:b200:c:b374 - 0.115691431
r:0:c:b200:c:b374:f - 0.296566665
r:0:c:b200:c:b374:c - 0.500819623
r:0:c:b200:c:b374:c:c - 0.383354664
r:0:c:b200:c:b374:c:c:c - 0.393769383
r:0:c:b200:c:b374:c:c:b900 - 0.606229246
r:0:c:b200:c:b374:c:c:b900:f - 0.554038227
r:0:c:b200:c:b374:c:c:b900:c - 0.445961565
r:0:c:b200:c:b374:c:b900 - 0.616645515
r:0:c:b200:c:b374:c:b900:f - 0.410219759
r:0:c:b200:c:b374:c:b900:c - 0.589780927
r:0:c:b200:c:b374:b900 - 0.202613935
r:0:c:b200:c:b374:b900:f - 0.374946982
r:0:c:b200:c:b374:b900:c - 0.62505281
r:0:c:b200:c:b900 - 0.0479585081
r:0:c:b200:c:b900:f - 0.508009672
r:0:c:b200:c:b900:c - 0.491991013
r:0:c:b200:b500 - 0.0256356578
r:0:c:b200:b500:f - 0.479198784
r:0:c:b200:b500:c - 0.0426343158
r:0:c:b200:b500:c:c - 0.042852208
r:0:c:b200:b500:c:c:c - 0.207806617
r:0:c:b200:b500:c:c:c:c - 0.368796259
r:0:c:b200:b500:c:c:c:c:c - 0.2696141
r:0:c:b200:b500:c:c:c:c:b900 - 0.730386376
r:0:c:b200:b500:c:c:c:c:b900:f - 0.674733758
r:0:c:b200:b500:c:c:c:c:b900:c - 0.325265914
r:0:c:b200:b500:c:c:c:b900 - 0.631205499
r:0:c:b200:b500:c:c:c:b900:f - 0.457361221
r:0:c:b200:b500:c:c:c:b900:c - 0.542636871
r:0:c:b200:b500:c:c:b900 - 0.792194843
r:0:c:b200:b500:c:c:b900:f - 0.343144238
r:0:c:b200:b500:c:c:b900:c - 0.656855762
r:0:c:b200:b500:c:b900 - 0.957147837
r:0:c:b200:b500:c:b900:f - 0.059263885
r:0:c:b200:b500:c:b900:c - 0.940735817
r:0:c:b200:b500:b900 - 0.478167892
r:0:c:b200:b500:b900:f - 0.00306726783
r:0:c:b200:b500:b900:c - 0.996932805
r:0:c:b200:b900 - 0.0662045255
r:0:c:b200:b900:f - 0.478035152
r:0:c:b200:b900:c - 0.521965504
r:0:c:b300 - 0.00217978354
r:0:c:b300:f - 0.678578794
r:0:c:b300:c - 0.0312400553
r:0:c:b300:c:c - 0.726204276
r:0:c:b300:c:c:c - 0.60528779
r:0:c:b300:c:c:c:c - 0.635460019
r:0:c:b300:c:c:c:c:c - 0.538182199
r:0:c:b300:c:c:c:c:b900 - 0.461816907
r:0:c:b300:c:c:c:c:b900:f - 0.45719263
r:0:c:b300:c:c:c:c:b900:c - 0.542806685
r:0:c:b300:c:c:c:b900 - 0.364540696
r:0:c:b300:c:c:c:b900:f - 0.572341979
r:0:c:b300:c:c:c:b900:c - 0.427657723
r:0:c:b300:c:c:b900 - 0.394712061
r:0:c:b300:c:c:b900:f - 0.457310855
r:0:c:b300:c:c:b900:c - 0.542689025
r:0:c:b300:c:b532 - 0.117683366
r:0:c:b300:c:b532:f - 0.371908516
r:0:c:b300:c:b532:c - 0.18791382
r:0:c:b300:c:b532:c:c - 0.245727301
r:0:c:b300:c:b532:c:c:c - 0.298248678
r:0:c:b300:c:b532:c:c:b900 - 0.701749921
r:0:c:b300:c:b532:c:c:b900:f - 0.467008889
r:0:c:b300:c:b532:c:c:b900:c - 0.532991529
r:0:c:b300:c:b532:c:b900 - 0.754273474
r:0:c:b300:c:b532:c:b900:f - 0.285560906
r:0:c:b300:c:b532:c:b900:c - 0.714438021
r:0:c:b300:c:b532:b900 - 0.440177351
r:0:c:b300:c:b532:b900:f - 0.251029104
r:0:c:b300:c:b532:b900:c - 0.748970747
r:0:c:b300:c:b900 - 0.156112283
r:0:c:b300:c:b900:f - 0.418425173
r:0:c:b300:c:b900:c - 0.581574619
r:0:c:b300:b900 - 0.290181339
r:0:c:b300:b900:f - 0.382423609
r:0:c:b300:b900:c - 0.617575824
r:0:c:b900 - 0.00241096993
r:0:c:b900:f - 0.710626602
r:0:c:b900:c - 0.289373368
r:0:b58 - 0.508203208
r:0:b58:f - 0.192291722
r:0:b58:c - 0.644049704
r:0:b58:c:c - 0.631467164
r:0:b58:c:c:c - 0.556687355
r:0:b58:c:c:c:c - 0.627772808
r:0:b58:c:c:c:c:c - 0.566529214
r:0:b58:c:c:c:c:b216 - 0.118727036
r:0:b58:c:c:c:c:b216:f - 0.388315409
r:0:b58:c:c:c:c:b216:c - 0.428342044
r:0:b58:c:c:c:c:b216:b532 - 0.0312002897
r:0:b58:c:c:c:c:b216:b532:f - 0.45110023
r:0:b58:c:c:c:c:b216:b532:c - 0.360885203
r:0:b58:c:c:c:c:b216:b532:b900 - 0.188014001
r:0:b58:c:c:c:c:b216:b532:b900:f - 0.396983355
r:0:b58:c:c:c:c:b216:b532:b900:c - 0.603017211
r:0:b58:c:c:c:c:b216:b900 - 0.152141616
r:0:b58:c:c:c:c:b216:b900:f - 0.638392389
r:0:b58:c:c:c:c:b216:b900:c - 0.361608207
r:0:b58:c:c:c:c:b263 - 0.13098155
r:0:b58:c:c:c:c:b263:f - 0.447530806
r:0:b58:c:c:c:c:b263:c - 0.385993212
r:0:b58:c:c:c:c:b263:b900 - 0.166476354
r:0:b58:c:c:c:c:b263:b900:f - 0.627681196
r:0:b58:c:c:c:c:b263:b900:c - 0.37231949
r:0:b58:c:c:c:c:b374 - 0.0936215296
r:0:b58:c:c:c:c:b374:f - 0.548987627
r:0:b58:c:c:c:c:b374:c - 0.308674872
r:0:b58:c:c:c:c:b374:b900 - 0.142336458
r:0:b58:c:c:c:c:b374:b900:f - 0.578506291
r:0:b58:c:c:c:c:b374:b900:c - 0.42149356
r:0:b58:c:c:c:c:b532 - 0.0501599573
r:0:b58:c:c:c:c:b532:f - 0.642069638
r:0:b58:c:c:c:c:b532:c - 0.2475283
r:0:b58:c:c:c:c:b532:b900 - 0.110401645
r:0:b58:c:c:c:c:b532:b900:f - 0.518472254
r:0:b58:c:c:c:c:b532:b900:c - 0.481527627
r:0:b58:c:c:c:c:b900 - 0.0399797484
r:0:b58:c:c:c:c:b900:f - 0.764947474
r:0:b58:c:c:c:c:b900:c - 0.23505263
r:0:b58:c:c:c:b216 - 0.173851669
r:0:b58:c:c:c:b216:f - 0.396375775
r:0:b58:c:c:c:b216:c - 0.422718674
r:0:b58:c:c:c:b216:b532 - 0.0388710871
r:0:b58:c:c:c:b216:b532:f - 0.515838325
r:0:b58:c:c:c:b216:b532:c - 0.294893891
r:0:b58:c:c:c:b216:b532:b900 - 0.189267457
r:0:b58:c:c:c:b216:b532:b900:f - 0.428120703
r:0:b58:c:c:c:b216:b532:b900:c - 0.571879804
r:0:b58:c:c:c:b216:b900 - 0.142034471
r:0:b58:c:c:c:b216:b900:f - 0.656086922
r:0:b58:c:c:c:b216:b900:c - 0.343912244
r:0:b58:c:c:c:b263 - 0.0810009614
r:0:b58:c:c:c:b263:f - 0.451588094
r:0:b58:c:c:c:b263:c - 0.398144275
r:0:b58:c:c:c:b263:b900 - 0.150267974
r:0:b58:c:c:c:b263:b900:f - 0.638331532
r:0:b58:c:c:c:b263:b900:c - 0.361667484
r:0:b58:c:c:c:b374 - 0.0493013971
r:0:b58:c:c:c:b374:f - 0.551864505
r:0:b58:c:c:c:b374:c - 0.328540295
r:0:b58:c:c:c:b374:b900 - 0.119594462
r:0:b58:c:c:c:b374:b900:f - 0.589616477
r:0:b58:c:c:c:b374:b900:c - 0.410383105
r:0:b58:c:c:c:b532 - 0.0321798101
r:0:b58:c:c:c:b532:f - 0.643793344
r:0:b58:c:c:c:b532:c - 0.265634596
r:0:b58:c:c:c:b532:b900 - 0.0905711502
r:0:b58:c:c:c:b532:b900:f - 0.533400953
r:0:b58:c:c:c:b532:b900:c - 0.466598898
r:0:b58:c:c:c:b900 - 0.0358935893
r:0:b58:c:c:c:b900:f - 0.760864198
r:0:b58:c:c:c:b900:c - 0.239135042
r:0:b58:c:c:b216 - 0.307300955
r:0:b58:c:c:b216:f - 0.391947389
r:0:b58:c:c:b216:c - 0.476006866
r:0:b58:c:c:b216:c:c - 0.956772506
r:0:b58:c:c:b216:c:c:c - 0.472019821
r:0:b58:c:c:b216:c:c:b532 - 0.0563595034
r:0:b58:c:c:b216:c:c:b532:f - 0.366027832
r:0:b58:c:c:b216:c:c:b532:c - 0.387576014
r:0:b58:c:c:b216:c:c:b532:b900 - 0.246396542
r:0:b58:c:c:b216:c:c:b532:b900:f - 0.441815943
r:0:b58:c:c:b216:c:c:b532:b900:c - 0.558184564
r:0:b58:c:c:b216:c:c:b900 - 0.471619606
r:0:b58:c:c:b216:c:c:b900:f - 0.550419867
r:0:b58:c:c:b216:c:c:b900:c - 0.449581563
r:0:b58:c:c:b216:c:b595 - 0.0267670192
r:0:b58:c:c:b216:c:b595:f - 0.504698575
r:0:b58:c:c:b216:c:b595:c - 0.228779718
r:0:b58:c:c:b216:c:b595:b900 - 0.266522437
r:0:b58:c:c:b216:c:b595:b900:f - 0.413978308
r:0:b58:c:c:b216:c:b595:b900:c - 0.586022496
r:0:b58:c:c:b216:c:b900 - 0.0164609607
r:0:b58:c:c:b216:c:b900:f - 0.595828593
r:0:b58:c:c:b216:c:b900:c - 0.404171199
r:0:b58:c:c:b216:b532 - 0.0693971291
r:0:b58:c:c:b216:b532:f - 0.477701962
r:0:b58:c:c:b216:b532:c - 0.322147787
r:0:b58:c:c:b216:b532:c:c - 0.405484408
r:0:b58:c:c:b216:b532:c:c:c - 0.257565677
r:0:b58:c:c:b216:b532:c:c:b900 - 0.742433786
r:0:b58:c:c:b216:b532:c:c:b900:f - 0.388113648
r:0:b58:c:c:b216:b532:c:c:b900:c - 0.611886442
r:0:b58:c:c:b216:b532:c:b900 - 0.594516993
r:0:b58:c:c:b216:b532:c:b900:f - 0.265453696
r:0:b58:c:c:b216:b532:c:b900:c - 0.734546125
r:0:b58:c:c:b216:b532:b900 - 0.200149834
r:0:b58:c:c:b216:b532:b900:f - 0.19134222
r:0:b58:c:c:b216:b532:b900:c - 0.808657765
r:0:b58:c:c:b216:b900 - 0.0626483709
r:0:b58:c:c:b216:b900:f - 0.555811465
r:0:b58:c:c:b216:b900:c - 0.444188267
r:0:b58:c:c:b263 - 0.120142341
r:0:b58:c:c:b263:f - 0.427805781
r:0:b58:c:c:b263:c - 0.466879129
r:0:b58:c:c:b263:c:c - 0.948094964
r:0:b58:c:c:b263:c:c:c - 0.440773517
r:0:b58:c:c:b263:c:c:b900 - 0.559226632
r:0:b58:c:c:b263:c:c:b900:f - 0.501156211
r:0:b58:c:c:b263:c:c:b900:c - 0.498843819
r:0:b58:c:c:b263:c:b900 - 0.0519047529
r:0:b58:c:c:b263:c:b900:f - 0.60429883
r:0:b58:c:c:b263:c:b900:c - 0.395702541
r:0:b58:c:c:b263:b900 - 0.105315313
r:0:b58:c:c:b263:b900:f - 0.526516616
r:0:b58:c:c:b263:b900:c - 0.473482877
r:0:b58:c:c:b374 - 0.0128524788
r:0:b58:c:c:b374:f - 0.528653741
r:0:b58:c:c:b374:c - 0.377469301
r:0:b58:c:c:b374:c:c - 0.920588195
r:0:b58:c:c:b374:c:c:c - 0.363244802
r:0:b58:c:c:b374:c:c:b900 - 0.636754692
r:0:b58:c:c:b374:c:c:b900:f - 0.400930166
r:0:b58:c:c:b374:c:c:b900:c - 0.599070728
r:0:b58:c:c:b374:c:b900 - 0.0794121698
r:0:b58:c:c:b374:c:b900:f - 0.503748119
r:0:b58:c:c:b374:c:b900:c - 0.496251822
r:0:b58:c:c:b374:b900 - 0.0938766748
r:0:b58:c:c:b374:b900:f - 0.413837612
r:0:b58:c:c:b374:b900:c - 0.586162329
r:0:b58:c:c:b532 - 0.00115554966
r:0:b58:c:c:b532:f - 0.648620963
r:0:b58:c:c:b532:c - 0.03633276
r:0:b58:c:c:b532:c:c - 0.814426064
r:0:b58:c:c:b532:c:c:c - 0.383016676
r:0:b58:c:c:b532:c:c:b900 - 0.616983235
r:0:b58:c:c:b532:c:c:b900:f - 0.274989098
r:0:b58:c:c:b532:c:c:b900:c - 0.725011408
r:0:b58:c:c:b532:c:b900 - 0.185574561
r:0:b58:c:c:b532:c:b900:f - 0.39860639
r:0:b58:c:c:b532:c:b900:c - 0.601391494
r:0:b58:c:c:b532:b900 - 0.315046251
r:0:b58:c:c:b532:b900:f - 0.307459325
r:0:b58:c:c:b532:b900:c - 0.692540467
r:0:b58:c:c:b900 - 0.00186132872
r:0:b58:c:c:b900:f - 0.665299237
r:0:b58:c:c:b900:c - 0.334700823
r:0:b58:c:b216 - 0.200715616
r:0:b58:c:b216:f - 0.315361708
r:0:b58:c:b216:c - 0.603797317
r:0:b58:c:b216:c:c - 0.588197708
r:0:b58:c:b216:c:c:c - 0.516736567
r:0:b58:c:b216:c:c:b532 - 0.07274694
r:0:b58:c:b216:c:c:b532:f - 0.456071317
r:0:b58:c:b216:c:c:b532:c - 0.331411123
r:0:b58:c:b216:c:c:b532:b900 - 0.212516099
r:0:b58:c:b216:c:c:b532:b900:f - 0.444418132
r:0:b58:c:b216:c:c:b532:b900:c - 0.555582166
r:0:b58:c:b216:c:c:b900 - 0.410517216
r:0:b58:c:b216:c:c:b900:f - 0.612777174
r:0:b58:c:b216:c:c:b900:c - 0.387223125
r:0:b58:c:b216:c:b532 - 0.254530817
r:0:b58:c:b216:c:b532:f - 0.366109461
r:0:b58:c:b216:c:b532:c - 0.329505652
r:0:b58:c:b216:c:b532:b900 - 0.304384321
r:0:b58:c:b216:c:b532:b900:f - 0.436849177
r:0:b58:c:b216:c:b532:b900:c - 0.563151062
r:0:b58:c:b216:c:b900 - 0.157270178
r:0:b58:c:b216:c:b900:f - 0.550482392
r:0:b58:c:b216:c:b900:c - 0.449517608
r:0:b58:c:b216:b532 - 0.0502261184
r:0:b58:c:b216:b532:f - 0.471218348
r:0:b58:c:b216:b532:c - 0.0975470319
r:0:b58:c:b216:b532:c:c - 0.77362746
r:0:b58:c:b216:b532:c:c:c - 0.217829302
r:0:b58:c:b216:b532:c:c:b900 - 0.782170653
r:0:b58:c:b216:b532:c:c:b900:f - 0.496436208
r:0:b58:c:b216:b532:c:c:b900:c - 0.503564298
r:0:b58:c:b216:b532:c:b900 - 0.226373121
r:0:b58:c:b216:b532:c:b900:f - 0.264570355
r:0:b58:c:b216:b532:c:b900:c - 0.735428751
r:0:b58:c:b216:b532:b900 - 0.431234598
r:0:b58:c:b216:b532:b900:f - 0.222121373
r:0:b58:c:b216:b532:b900:c - 0.777878344
r:0:b58:c:b216:b900 - 0.0306151211
r:0:b58:c:b216:b900:f - 0.540323079
r:0:b58:c:b216:b900:c - 0.459677011
r:0:b58:c:b263 - 0.0425405428
r:0:b58:c:b263:f - 0.367814362
r:0:b58:c:b263:c - 0.581508219
r:0:b58:c:b263:c:c - 0.528499901
r:0:b58:c:b263:c:c:c - 0.50215131
r:0:b58:c:b263:c:c:b900 - 0.497847736
r:0:b58:c:b263:c:c:b900:f - 0.629265785
r:0:b58:c:b263:c:c:b900:c - 0.370734721
r:0:b58:c:b263:c:b900 - 0.471500158
r:0:b58:c:b263:c:b900:f - 0.496334165
r:0:b58:c:b263:c:b900:c - 0.503666103
r:0:b58:c:b263:b900 - 0.0506772995
r:0:b58:c:b263:b900:f - 0.520134628
r:0:b58:c:b263:b900:c - 0.479865313
r:0:b58:c:b374 - 0.107390761
r:0:b58:c:b374:f - 0.503340602
r:0:b58:c:b374:c - 0.426989496
r:0:b58:c:b374:c:c - 0.411611587
r:0:b58:c:b374:c:c:c - 0.392762274
r:0:b58:c:b374:c:c:b900 - 0.607237577
r:0:b58:c:b374:c:c:b900:f - 0.582952917
r:0:b58:c:b374:c:c:b900:c - 0.41704759
r:0:b58:c:b374:c:b900 - 0.588388503
r:0:b58:c:b374:c:b900:f - 0.391801208
r:0:b58:c:b374:c:b900:c - 0.608198404
r:0:b58:c:b374:b900 - 0.0696694031
r:0:b58:c:b374:b900:f - 0.387228161
r:0:b58:c:b374:b900:c - 0.61277169
r:0:b58:c:b532 - 0.00886614528
r:0:b58:c:b532:f - 0.627006114
r:0:b58:c:b532:c - 0.227155909
r:0:b58:c:b532:c:c - 0.398091465
r:0:b58:c:b532:c:c:c - 0.253618032
r:0:b58:c:b532:c:c:b900 - 0.74638021
r:0:b58:c:b532:c:c:b900:f - 0.510380208
r:0:b58:c:b532:c:c:b900:c - 0.489620626
r:0:b58:c:b532:c:b900 - 0.601908743
r:0:b58:c:b532:c:b900:f - 0.261771649
r:0:b58:c:b532:c:b900:c - 0.738228083
r:0:b58:c:b532:b900 - 0.145837694
r:0:b58:c:b532:b900:f - 0.235832229
r:0:b58:c:b532:b900:c - 0.764167607
r:0:b58:c:b900 - 0.00901979767
r:0:b58:c:b900:f - 0.685194731
r:0:b58:c:b900:c - 0.31480512
r:0:b58:b216 - 0.159680828
r:0:b58:b216:f - 0.333172798
r:0:b58:b216:c - 0.528979897
r:0:b58:b216:c:c - 0.895580173
r:0:b58:b216:c:c:c - 0.42382884
r:0:b58:b216:c:c:c:c - 0.673768044
r:0:b58:b216:c:c:c:c:c - 0.546121597
r:0:b58:b216:c:c:c:c:b532 - 0.0682268366
r:0:b58:b216:c:c:c:c:b532:f - 0.41554749
r:0:b58:b216:c:c:c:c:b532:c - 0.353392571
r:0:b58:b216:c:c:c:c:b532:b900 - 0.231059685
r:0:b58:b216:c:c:c:c:b532:b900:f - 0.440630764
r:0:b58:b216:c:c:c:c:b532:b900:c - 0.559368908
r:0:b58:b216:c:c:c:c:b900 - 0.385651946
r:0:b58:b216:c:c:c:c:b900:f - 0.582499325
r:0:b58:b216:c:c:c:c:b900:c - 0.417500824
r:0:b58:b216:c:c:c:b532 - 0.16849193
r:0:b58:b216:c:c:c:b532:f - 0.440493137
r:0:b58:b216:c:c:c:b532:c - 0.286411673
r:0:b58:b216:c:c:c:b532:b900 - 0.273095012
r:0:b58:b216:c:c:c:b532:b900:f - 0.441980481
r:0:b58:b216:c:c:c:b532:b900:c - 0.558020771
r:0:b58:b216:c:c:c:b900 - 0.15773873
r:0:b58:b216:c:c:c:b900:f - 0.617730677
r:0:b58:b216:c:c:c:b900:c - 0.382269084
r:0:b58:b216:c:c:b532 - 0.532650828
r:0:b58:b216:c:c:b532:f - 0.41234684
r:0:b58:b216:c:c:b532:c - 0.218059808
r:0:b58:b216:c:c:b532:c:c - 0.784944355
r:0:b58:b216:c:c:b532:c:c:c - 0.230698436
r:0:b58:b216:c:c:b532:c:c:b900 - 0.769301057
r:0:b58:b216:c:c:b532:c:c:b900:f - 0.306001037
r:0:b58:b216:c:c:b532:c:c:b900:c - 0.693999231
r:0:b58:b216:c:c:b532:c:b900 - 0.215056241
r:0:b58:b216:c:c:b532:c:b900:f - 0.298036426
r:0:b58:b216:c:c:b532:c:b900:c - 0.701962769
r:0:b58:b216:c:c:b532:b900 - 0.369593382
r:0:b58:b216:c:c:b532:b900:f - 0.25803569
r:0:b58:b216:c:c:b532:b900:c - 0.741964161
r:0:b58:b216:c:c:b900 - 0.0435213335
r:0:b58:b216:c:c:b900:f - 0.51556015
r:0:b58:b216:c:c:b900:c - 0.484439641
r:0:b58:b216:c:b399 - 0.0521715395
r:0:b58:b216:c:b399:f - 0.243349835
r:0:b58:b216:c:b399:c - 0.634891033
r:0:b58:b216:c:b399:c:c - 0.345933467
r:0:b58:b216:c:b399:c:c:c - 0.365077108
r:0:b58:b216:c:b399:c:c:b900 - 0.634922147
r:0:b58:b216:c:b399:c:c:b900:f - 0.554172754
r:0:b58:b216:c:b399:c:c:b900:c - 0.445826322
r:0:b58:b216:c:b399:c:b900 - 0.65406549
r:0:b58:b216:c:b399:c:b900:f - 0.379729688
r:0:b58:b216:c:b399:c:b900:c - 0.620271087
r:0:b58:b216:c:b399:b900 - 0.121759951
r:0:b58:b216:c:b399:b900:f - 0.328870237
r:0:b58:b216:c:b399:b900:c - 0.671129465
r:0:b58:b216:c:b900 - 0.0522483885
r:0:b58:b216:c:b900:f - 0.451846749
r:0:b58:b216:c:b900:c - 0.54815346
r:0:b58:b216:b532 - 0.039168641
r:0:b58:b216:b532:f - 0.419271678
r:0:b58:b216:b532:c - 0.0270923972
r:0:b58:b216:b532:c:c - 0.0585030429
r:0:b58:b216:b532:c:c:c - 0.148389831
r:0:b58:b216:b532:c:c:c:c - 0.341106057
r:0:b58:b216:b532:c:c:c:c:c - 0.371106714
r:0:b58:b216:b532:c:c:c:c:b900 - 0.62889415
r:0:b58:b216:b532:c:c:c:c:b900:f - 0.469193012
r:0:b58:b216:b532:c:c:c:c:b900:c - 0.530806959
r:0:b58:b216:b532:c:c:c:b900 - 0.658894122
r:0:b58:b216:b532:c:c:c:b900:f - 0.436007857
r:0:b58:b216:b532:c:c:c:b900:c - 0.563992262
r:0:b58:b216:b532:c:c:b900 - 0.851614356
r:0:b58:b216:b532:c:c:b900:f - 0.224959344
r:0:b58:b216:b532:c:c:b900:c - 0.775040567
r:0:b58:b216:b532:c:b900 - 0.941496789
r:0:b58:b216:b532:c:b900:f - 0.0479455106
r:0:b58:b216:b532:c:b900:c - 0.952054381
r:0:b58:b216:b532:b900 - 0.553637326
r:0:b58:b216:b532:b900:f - 0.000905447872
r:0:b58:b216:b532:b900:c - 0.999094486
r:0:b58:b216:b900 - 0.0986790583
r:0:b58:b216:b900:f - 0.413502753
r:0:b58:b216:b900:c - 0.586497605
